,Label,Time,Yaw,Pitch,Roll,Heading,Ax,Ay,Az,gx,gy,gz,mx,my
1483,Frontcrawl,448954.0,-82.35,-3.44,-23.19,-83.25,0.16,-0.24,0.9,0.09,-0.02,0.0,0.02,0.16
1484,Frontcrawl,448964.0,-82.27,-3.79,-22.05,-83.32,0.14,-0.23,0.9,0.09,-0.02,0.0,0.02,0.16
1485,Frontcrawl,448974.0,-82.2,-4.03,-20.97,-83.39,0.08,-0.23,0.9,0.08,-0.02,0.0,0.02,0.16
1486,Frontcrawl,448984.0,-82.16,-4.17,-19.93,-83.46,0.03,-0.25,0.9,0.08,-0.02,-0.0,0.02,0.16
1487,Frontcrawl,448994.0,-82.17,-4.29,-18.9,-83.54,0.02,-0.25,0.86,0.09,-0.02,-0.01,0.02,0.16
1488,Frontcrawl,449004.0,-82.23,-4.49,-17.83,-83.05,0.04,-0.26,0.85,0.1,-0.02,-0.01,0.02,0.16
1489,Frontcrawl,449014.0,-82.33,-4.77,-16.75,-83.14,0.09,-0.26,0.85,0.11,-0.02,-0.02,0.02,0.16
1490,Frontcrawl,449024.0,-82.45,-5.13,-15.56,-83.25,0.14,-0.22,0.87,0.11,-0.02,-0.01,0.02,0.16
1491,Frontcrawl,449034.0,-82.58,-5.41,-14.31,-83.37,0.13,-0.18,0.84,0.11,-0.01,-0.01,0.02,0.16
1492,Frontcrawl,449044.0,-82.74,-5.7,-12.9,-83.51,0.13,-0.12,0.86,0.12,-0.01,-0.02,0.02,0.16
1493,Frontcrawl,449054.0,-82.94,-6.03,-11.39,-85.48,0.15,-0.05,0.9,0.12,-0.02,-0.02,0.01,0.15
1494,Frontcrawl,449064.0,-83.16,-6.43,-9.88,-85.66,0.2,-0.02,0.91,0.12,-0.02,-0.02,0.01,0.15
1495,Frontcrawl,449074.0,-83.42,-6.87,-8.38,-85.85,0.24,-0.06,0.9,0.13,-0.02,-0.02,0.01,0.15
1496,Frontcrawl,449084.0,-83.73,-7.35,-6.82,-86.09,0.28,-0.05,0.93,0.14,-0.02,-0.03,0.01,0.15
1497,Frontcrawl,449094.0,-84.06,-7.83,-5.24,-86.35,0.3,-0.01,0.96,0.14,-0.02,-0.03,0.01,0.15
1498,Frontcrawl,449104.0,-84.35,-8.25,-3.67,-87.34,0.3,0.06,0.96,0.13,-0.02,-0.02,0.01,0.13
1499,Frontcrawl,449114.0,-84.6,-8.57,-2.11,-87.58,0.29,0.13,0.99,0.13,-0.01,-0.02,0.01,0.13
1500,Frontcrawl,449124.0,-84.78,-8.78,-0.54,-87.84,0.23,0.19,1.03,0.13,-0.01,-0.01,0.01,0.13
1501,Frontcrawl,449134.0,-84.93,-8.86,0.97,-88.07,0.13,0.22,1.06,0.12,-0.01,-0.01,0.01,0.13
1502,Frontcrawl,449144.0,-85.1,-8.94,2.38,-88.3,0.14,0.24,1.05,0.11,-0.01,-0.01,0.01,0.13
1503,Frontcrawl,449154.0,-85.28,-9.03,3.7,-88.88,0.17,0.23,1.04,0.11,-0.01,-0.01,0.0,0.12
1504,Frontcrawl,449164.0,-85.45,-9.1,4.97,-89.08,0.19,0.2,1.0,0.11,-0.0,-0.01,0.0,0.12
1505,Frontcrawl,449174.0,-85.62,-9.14,6.17,-89.27,0.2,0.18,1.0,0.1,-0.0,-0.01,0.0,0.12
1506,Frontcrawl,449184.0,-85.77,-9.09,7.25,-89.44,0.14,0.14,1.02,0.1,-0.0,-0.01,0.0,0.12
1507,Frontcrawl,449194.0,-85.92,-8.98,8.23,-89.57,0.09,0.14,1.06,0.1,-0.0,-0.01,0.0,0.12
1508,Frontcrawl,449204.0,-86.06,-8.91,9.17,-89.38,0.06,0.17,1.08,0.09,-0.01,-0.01,0.0,0.11
1509,Frontcrawl,449214.0,-86.21,-8.93,10.1,-89.53,0.06,0.19,1.03,0.09,-0.02,-0.01,0.0,0.11
1510,Frontcrawl,449224.0,-86.36,-9.04,11.0,-89.68,0.09,0.22,0.99,0.08,-0.02,-0.01,0.0,0.11
1511,Frontcrawl,449234.0,-86.54,-9.17,11.9,-89.83,0.12,0.29,0.91,0.07,-0.02,-0.01,0.0,0.11
1512,Frontcrawl,449244.0,-86.77,-9.23,12.86,-89.99,0.1,0.37,0.85,0.07,-0.02,-0.01,0.0,0.11
1513,Frontcrawl,449254.0,-87.06,-9.28,13.83,-94.13,0.11,0.41,0.8,0.07,-0.01,-0.02,-0.01,0.1
1514,Frontcrawl,449264.0,-87.35,-9.36,14.79,-94.3,0.16,0.41,0.81,0.07,-0.01,-0.02,-0.01,0.1
1515,Frontcrawl,449274.0,-87.61,-9.43,15.72,-94.46,0.17,0.39,0.79,0.07,-0.01,-0.01,-0.01,0.1
1516,Frontcrawl,449284.0,-87.83,-9.47,16.59,-94.61,0.2,0.4,0.8,0.06,-0.0,-0.01,-0.01,0.1
1517,Frontcrawl,449294.0,-88.03,-9.45,17.41,-94.75,0.19,0.39,0.87,0.06,0.0,-0.01,-0.01,0.1
1518,Frontcrawl,449304.0,-88.26,-9.44,18.24,-97.1,0.17,0.38,0.87,0.07,-0.0,-0.01,-0.01,0.08
1519,Frontcrawl,449314.0,-88.52,-9.42,19.05,-97.23,0.14,0.35,0.89,0.07,-0.01,-0.01,-0.01,0.08
1520,Frontcrawl,449324.0,-88.8,-9.4,19.73,-97.35,0.13,0.3,0.95,0.07,-0.01,-0.02,-0.01,0.08
1521,Frontcrawl,449334.0,-89.12,-9.4,20.2,-97.43,0.13,0.24,0.99,0.06,-0.01,-0.02,-0.01,0.08
1522,Frontcrawl,449344.0,-89.49,-9.47,20.54,-98.68,0.13,0.21,0.97,0.05,-0.02,-0.02,-0.01,0.08
1523,Frontcrawl,449354.0,-89.87,-9.61,20.81,-98.73,0.12,0.22,0.95,0.04,-0.03,-0.02,-0.01,0.08
1524,Frontcrawl,449364.0,-90.23,-9.76,21.13,-98.78,0.1,0.29,0.89,0.03,-0.03,-0.02,-0.01,0.08
1525,Frontcrawl,449374.0,-90.53,-9.79,21.53,-98.85,0.07,0.36,0.84,0.03,-0.02,-0.01,-0.01,0.08
1526,Frontcrawl,449384.0,-90.8,-9.71,22.03,-98.94,0.05,0.43,0.84,0.04,-0.01,-0.01,-0.01,0.08
1527,Frontcrawl,449394.0,-91.06,-9.53,22.64,-102.46,0.03,0.52,0.85,0.04,-0.0,-0.01,-0.02,0.07
1528,Frontcrawl,449404.0,-91.35,-9.35,23.35,-102.58,0.05,0.59,0.85,0.05,0.0,-0.02,-0.02,0.07
1529,Frontcrawl,449414.0,-91.65,-9.18,24.06,-102.69,0.1,0.63,0.85,0.05,0.0,-0.02,-0.02,0.07
1530,Frontcrawl,449424.0,-91.9,-9.02,24.66,-102.79,0.13,0.62,0.85,0.04,0.01,-0.02,-0.02,0.07
1531,Frontcrawl,449434.0,-92.1,-8.92,25.15,-102.86,0.12,0.53,0.81,0.03,0.0,-0.01,-0.02,0.07
1532,Frontcrawl,449444.0,-92.29,-8.83,25.59,-105.09,0.09,0.46,0.81,0.03,-0.0,-0.01,-0.02,0.06
1533,Frontcrawl,449454.0,-92.47,-8.71,26.06,-105.16,0.06,0.4,0.82,0.05,-0.0,-0.0,-0.02,0.06
1534,Frontcrawl,449464.0,-92.67,-8.53,26.57,-105.24,0.04,0.35,0.8,0.06,0.0,-0.01,-0.02,0.06
1535,Frontcrawl,449474.0,-92.87,-8.33,27.11,-105.32,0.02,0.32,0.77,0.06,-0.0,-0.01,-0.02,0.06
1536,Frontcrawl,449484.0,-93.09,-8.22,27.64,-105.4,0.06,0.32,0.77,0.06,-0.0,-0.01,-0.02,0.06
1537,Frontcrawl,449494.0,-93.31,-8.14,28.18,-107.09,0.06,0.32,0.76,0.06,-0.0,-0.01,-0.02,0.05
1538,Frontcrawl,449504.0,-93.53,-8.09,28.8,-107.16,0.08,0.36,0.76,0.07,-0.0,-0.01,-0.02,0.05
1539,Frontcrawl,449514.0,-93.75,-8.0,29.51,-107.26,0.07,0.43,0.79,0.07,-0.0,-0.01,-0.02,0.05
1540,Frontcrawl,449524.0,-94.0,-7.86,30.38,-107.37,0.02,0.58,0.8,0.07,-0.0,-0.01,-0.02,0.05
1541,Frontcrawl,449534.0,-94.29,-7.73,31.36,-107.49,0.03,0.67,0.77,0.08,-0.0,-0.02,-0.02,0.05
1542,Frontcrawl,449544.0,-94.6,-7.61,32.38,-112.62,0.04,0.74,0.73,0.08,-0.0,-0.02,-0.02,0.04
1543,Frontcrawl,449554.0,-94.86,-7.56,33.38,-112.68,0.11,0.77,0.71,0.08,-0.0,-0.01,-0.02,0.04
1544,Frontcrawl,449564.0,-95.06,-7.58,34.33,-112.73,0.14,0.82,0.68,0.07,-0.0,-0.01,-0.02,0.04
1545,Frontcrawl,449574.0,-95.28,-7.68,35.27,-112.78,0.14,0.81,0.67,0.07,-0.01,-0.0,-0.02,0.04
1546,Frontcrawl,449584.0,-95.53,-7.87,36.19,-112.81,0.16,0.77,0.67,0.07,-0.02,0.0,-0.02,0.04
1547,Frontcrawl,449594.0,-95.8,-8.06,37.12,-118.47,0.13,0.76,0.69,0.07,-0.02,0.0,-0.02,0.03
1548,Frontcrawl,449604.0,-96.07,-8.2,38.02,-118.41,0.11,0.75,0.72,0.07,-0.02,0.0,-0.02,0.03
1549,Frontcrawl,449614.0,-96.31,-8.31,38.86,-118.37,0.12,0.74,0.74,0.07,-0.01,0.0,-0.02,0.03
1550,Frontcrawl,449624.0,-96.51,-8.37,39.63,-118.36,0.12,0.74,0.78,0.07,-0.0,0.0,-0.02,0.03
1551,Frontcrawl,449634.0,-96.65,-8.39,40.28,-118.36,0.12,0.75,0.82,0.06,0.0,0.0,-0.02,0.03
1552,Frontcrawl,449644.0,-96.75,-8.43,40.81,-124.18,0.09,0.74,0.85,0.05,0.01,0.01,-0.03,0.01
1553,Frontcrawl,449654.0,-96.81,-8.47,41.18,-124.1,0.09,0.74,0.9,0.04,0.01,0.01,-0.03,0.01
1554,Frontcrawl,449664.0,-96.8,-8.46,41.33,-124.07,0.06,0.77,0.92,0.02,0.02,0.02,-0.03,0.01
1555,Frontcrawl,449674.0,-96.76,-8.5,41.35,-124.05,0.08,0.81,0.89,-0.0,0.02,0.02,-0.03,0.01
1556,Frontcrawl,449684.0,-96.68,-8.58,41.29,-124.02,0.1,0.85,0.84,-0.01,0.01,0.02,-0.03,0.01
1557,Frontcrawl,449694.0,-96.61,-8.81,41.18,-122.82,0.2,0.9,0.76,-0.02,0.01,0.03,-0.03,0.02
1558,Frontcrawl,449704.0,-96.54,-9.11,41.13,-122.7,0.26,0.93,0.6,-0.02,0.0,0.03,-0.03,0.02
1559,Frontcrawl,449714.0,-96.44,-9.38,41.19,-122.58,0.25,0.93,0.54,-0.01,0.0,0.03,-0.03,0.02
1560,Frontcrawl,449724.0,-96.29,-9.52,41.28,-122.52,0.17,0.96,0.74,-0.01,0.02,0.03,-0.03,0.02
1561,Frontcrawl,449734.0,-96.12,-9.61,41.14,-122.5,0.18,1.02,0.86,-0.02,0.02,0.03,-0.03,0.02
1562,Frontcrawl,449744.0,-95.95,-9.73,40.79,-118.36,0.24,1.03,0.77,-0.05,0.02,0.03,-0.03,0.02
1563,Frontcrawl,449754.0,-95.76,-9.86,40.39,-118.32,0.27,1.07,0.64,-0.06,0.02,0.03,-0.03,0.02
1564,Frontcrawl,449764.0,-95.5,-10.0,39.92,-118.28,0.28,1.07,0.62,-0.06,0.02,0.03,-0.03,0.02
1565,Frontcrawl,449774.0,-95.21,-10.11,39.34,-118.25,0.29,1.0,0.63,-0.07,0.03,0.03,-0.03,0.02
1566,Frontcrawl,449784.0,-94.92,-10.22,38.62,-118.23,0.33,0.92,0.69,-0.08,0.03,0.03,-0.03,0.02
1567,Frontcrawl,449794.0,-94.59,-10.25,37.79,-109.81,0.32,0.87,0.75,-0.09,0.03,0.03,-0.02,0.04
1568,Frontcrawl,449804.0,-94.27,-10.18,36.82,-109.73,0.27,0.76,0.75,-0.1,0.04,0.03,-0.02,0.04
1569,Frontcrawl,449814.0,-94.02,-9.98,35.74,-109.69,0.21,0.69,0.78,-0.11,0.04,0.02,-0.02,0.04
1570,Frontcrawl,449824.0,-93.84,-9.73,34.66,-109.67,0.18,0.69,0.79,-0.11,0.04,0.01,-0.02,0.04
1571,Frontcrawl,449834.0,-93.73,-9.53,33.63,-109.66,0.18,0.75,0.75,-0.12,0.03,0.01,-0.02,0.04
1572,Frontcrawl,449844.0,-93.6,-9.38,32.61,-100.62,0.23,0.75,0.69,-0.12,0.03,0.01,-0.01,0.05
1573,Frontcrawl,449854.0,-93.49,-9.25,31.54,-100.46,0.26,0.68,0.6,-0.13,0.03,0.0,-0.01,0.05
1574,Frontcrawl,449864.0,-93.41,-9.06,30.45,-100.32,0.27,0.63,0.57,-0.13,0.04,-0.0,-0.01,0.05
1575,Frontcrawl,449874.0,-93.4,-8.83,29.33,-100.19,0.3,0.6,0.6,-0.13,0.04,-0.01,-0.01,0.05
1576,Frontcrawl,449884.0,-93.44,-8.6,28.14,-100.06,0.31,0.55,0.61,-0.14,0.04,-0.02,-0.01,0.05
1577,Frontcrawl,449894.0,-93.47,-8.33,26.91,-95.08,0.28,0.5,0.62,-0.14,0.04,-0.02,-0.01,0.07
1578,Frontcrawl,449904.0,-93.52,-8.07,25.66,-94.9,0.28,0.44,0.65,-0.14,0.04,-0.02,-0.01,0.07
1579,Frontcrawl,449914.0,-93.67,-7.86,24.28,-94.71,0.22,0.32,0.67,-0.14,0.03,-0.03,-0.01,0.07
1580,Frontcrawl,449924.0,-93.79,-7.52,22.66,-94.5,0.09,0.22,0.7,-0.14,0.02,-0.02,-0.01,0.07
1581,Frontcrawl,449934.0,-93.88,-7.28,21.13,-94.32,0.1,0.23,0.68,-0.14,0.02,-0.02,-0.01,0.07
1582,Frontcrawl,449944.0,-93.95,-7.11,19.56,-93.56,0.11,0.16,0.67,-0.13,0.02,-0.02,-0.01,0.09
1583,Frontcrawl,449954.0,-93.98,-6.87,17.96,-93.36,0.09,0.05,0.75,-0.12,0.02,-0.02,-0.01,0.09
1584,Frontcrawl,449964.0,-93.99,-6.59,16.43,-93.19,0.06,-0.03,0.81,-0.11,0.02,-0.01,-0.01,0.09
1585,Frontcrawl,449974.0,-93.99,-6.27,15.0,-93.04,0.05,-0.09,0.86,-0.1,0.02,-0.01,-0.01,0.09
1586,Frontcrawl,449984.0,-93.96,-5.93,13.66,-92.92,0.05,-0.09,0.88,-0.09,0.03,-0.01,-0.01,0.09
1587,Frontcrawl,449994.0,-93.9,-5.58,12.42,-92.53,0.03,-0.07,0.99,-0.09,0.03,-0.0,-0.0,0.11
1588,Frontcrawl,450004.0,-93.79,-5.21,11.25,-92.4,0.0,-0.01,1.03,-0.08,0.02,0.0,-0.0,0.11
1589,Frontcrawl,450014.0,-93.64,-4.82,10.19,-92.29,-0.0,0.08,1.0,-0.08,0.03,0.01,-0.0,0.11
1590,Frontcrawl,450024.0,-93.43,-4.49,9.24,-92.21,0.05,0.14,0.98,-0.09,0.03,0.01,-0.0,0.11
1591,Frontcrawl,450034.0,-93.2,-4.25,8.26,-92.14,0.1,0.18,0.98,-0.1,0.03,0.02,-0.0,0.11
1592,Frontcrawl,450044.0,-92.94,-4.06,7.26,-90.08,0.12,0.2,0.95,-0.11,0.03,0.02,0.0,0.13
1593,Frontcrawl,450054.0,-92.69,-3.95,6.1,-89.99,0.13,0.16,0.96,-0.12,0.03,0.02,0.0,0.13
1594,Frontcrawl,450064.0,-92.47,-3.91,4.85,-89.91,0.16,0.13,0.98,-0.13,0.02,0.02,0.0,0.13
1595,Frontcrawl,450074.0,-92.24,-3.78,3.45,-89.81,0.09,0.05,1.03,-0.13,0.02,0.02,0.0,0.13
1596,Frontcrawl,450084.0,-92.03,-3.65,1.83,-89.71,0.09,-0.06,1.01,-0.14,0.02,0.02,0.0,0.13
1597,Frontcrawl,450094.0,-91.82,-3.54,0.08,-88.8,0.07,-0.15,0.97,-0.14,0.01,0.01,0.0,0.15
1598,Frontcrawl,450104.0,-91.6,-3.4,-1.69,-88.69,0.06,-0.2,0.96,-0.15,0.01,0.02,0.0,0.15
1599,Frontcrawl,450114.0,-91.34,-3.26,-3.43,-88.59,0.07,-0.18,0.9,-0.15,0.02,0.02,0.0,0.15
1600,Frontcrawl,450124.0,-91.07,-3.06,-5.1,-88.5,0.06,-0.19,0.86,-0.14,0.02,0.02,0.0,0.15
1601,Frontcrawl,450134.0,-90.83,-2.78,-6.75,-88.42,0.04,-0.22,0.86,-0.14,0.02,0.02,0.0,0.15
1602,Frontcrawl,450144.0,-90.63,-2.5,-8.32,-87.06,0.04,-0.23,0.88,-0.13,0.03,0.02,0.01,0.16
1603,Frontcrawl,450154.0,-90.45,-2.18,-9.82,-87.0,-0.0,-0.26,0.92,-0.13,0.02,0.02,0.01,0.16
1604,Frontcrawl,450164.0,-90.28,-1.97,-11.25,-86.95,-0.0,-0.28,0.9,-0.12,0.01,0.01,0.01,0.16
1605,Frontcrawl,450174.0,-90.12,-1.85,-12.62,-86.91,0.01,-0.3,0.86,-0.12,0.01,0.01,0.01,0.16
1606,Frontcrawl,450184.0,-89.98,-1.79,-13.9,-86.86,0.02,-0.31,0.88,-0.11,0.0,0.01,0.01,0.16
1607,Frontcrawl,450194.0,-89.83,-1.75,-15.16,-86.18,-0.0,-0.35,0.92,-0.11,-0.0,0.01,0.01,0.17
1608,Frontcrawl,450204.0,-89.72,-1.72,-16.42,-86.14,-0.0,-0.39,0.97,-0.11,-0.0,0.01,0.01,0.17
1609,Frontcrawl,450214.0,-89.62,-1.58,-17.69,-86.1,-0.03,-0.4,0.99,-0.11,0.0,0.0,0.01,0.17
1610,Frontcrawl,450224.0,-89.57,-1.38,-19.02,-86.08,-0.03,-0.44,0.95,-0.11,0.01,0.0,0.01,0.17
1611,Frontcrawl,450234.0,-89.55,-1.16,-20.3,-86.06,-0.02,-0.45,0.96,-0.11,0.01,0.0,0.01,0.17
1612,Frontcrawl,450244.0,-89.53,-0.96,-21.47,-87.21,-0.02,-0.45,0.96,-0.1,0.01,0.0,0.01,0.18
1613,Frontcrawl,450254.0,-89.47,-0.8,-22.58,-87.2,-0.01,-0.47,0.94,-0.1,0.01,0.01,0.01,0.18
1614,Frontcrawl,450264.0,-89.37,-0.7,-23.62,-87.19,-0.02,-0.48,0.91,-0.09,0.0,0.01,0.01,0.18
1615,Frontcrawl,450274.0,-89.23,-0.71,-24.59,-87.17,0.01,-0.47,0.84,-0.08,-0.01,0.01,0.01,0.18
1616,Frontcrawl,450284.0,-89.1,-0.75,-25.45,-87.15,0.02,-0.43,0.8,-0.08,-0.01,0.01,0.01,0.18
1617,Frontcrawl,450294.0,-88.98,-0.86,-26.33,-87.36,0.04,-0.45,0.76,-0.07,-0.01,0.01,0.01,0.19
1618,Frontcrawl,450304.0,-88.89,-0.81,-27.2,-87.35,-0.03,-0.48,0.72,-0.07,-0.01,0.0,0.01,0.19
1619,Frontcrawl,450314.0,-88.82,-0.6,-27.96,-87.35,-0.12,-0.49,0.76,-0.06,-0.0,0.01,0.01,0.19
1620,Frontcrawl,450324.0,-88.76,-0.29,-28.67,-87.38,-0.18,-0.52,0.81,-0.06,0.0,0.01,0.01,0.19
1621,Frontcrawl,450334.0,-88.67,0.02,-29.41,-86.87,-0.16,-0.56,0.8,-0.06,0.0,0.01,0.01,0.19
1622,Frontcrawl,450344.0,-88.59,0.28,-30.02,-86.89,-0.08,-0.51,0.79,-0.05,0.01,0.01,0.01,0.19
1623,Frontcrawl,450354.0,-88.43,0.54,-30.54,-86.92,-0.09,-0.49,0.81,-0.05,0.0,0.02,0.01,0.19
1624,Frontcrawl,450364.0,-88.21,0.6,-31.0,-86.92,-0.02,-0.56,0.87,-0.04,-0.01,0.02,0.01,0.19
1625,Frontcrawl,450374.0,-88.01,0.62,-31.45,-86.93,-0.01,-0.64,0.92,-0.03,-0.01,0.02,0.01,0.19
1626,Frontcrawl,450384.0,-87.91,0.72,-31.89,-86.91,-0.06,-0.73,0.9,-0.03,-0.0,0.01,0.01,0.2
1627,Frontcrawl,450394.0,-87.89,0.82,-32.3,-86.92,-0.05,-0.75,0.87,-0.02,0.0,0.0,0.01,0.2
1628,Frontcrawl,450404.0,-87.93,0.95,-32.77,-86.94,-0.12,-0.61,0.73,-0.03,0.0,-0.01,0.01,0.2
1629,Frontcrawl,450414.0,-88.05,0.91,-33.48,-86.94,-0.01,-0.78,0.67,-0.04,0.0,-0.01,0.01,0.2
1630,Frontcrawl,450424.0,-88.01,1.07,-34.27,-86.97,-0.15,-0.72,0.63,-0.06,-0.0,0.0,0.01,0.2
1631,Frontcrawl,450434.0,-87.92,1.24,-34.93,-88.34,-0.11,-0.56,0.66,-0.05,-0.0,0.01,0.01,0.2
1632,Frontcrawl,450444.0,-87.85,1.36,-35.21,-88.36,-0.05,-0.46,0.77,-0.04,-0.0,0.01,0.01,0.2
1633,Frontcrawl,450454.0,-87.85,1.54,-35.17,-88.38,-0.05,-0.34,0.87,-0.04,0.01,0.01,0.01,0.2
1634,Frontcrawl,450464.0,-87.86,1.83,-35.19,-88.41,-0.07,-0.28,0.86,-0.05,0.02,0.01,0.01,0.2
1635,Frontcrawl,450474.0,-87.77,2.0,-35.43,-88.44,-0.06,-0.39,0.8,-0.05,0.0,0.01,0.01,0.2
1636,Frontcrawl,450484.0,-87.67,2.06,-35.78,-88.21,-0.05,-0.44,0.79,-0.06,-0.01,0.01,0.01,0.2
1637,Frontcrawl,450494.0,-87.59,1.97,-36.31,-88.22,-0.02,-0.5,0.77,-0.06,-0.01,0.0,0.01,0.2
1638,Frontcrawl,450504.0,-87.5,1.9,-37.06,-88.23,-0.02,-0.59,0.76,-0.07,-0.01,0.01,0.01,0.2
1639,Frontcrawl,450514.0,-87.38,1.86,-37.99,-88.25,-0.06,-0.69,0.75,-0.08,-0.01,0.01,0.01,0.2
1640,Frontcrawl,450524.0,-87.32,1.99,-38.96,-88.3,-0.15,-0.73,0.72,-0.08,-0.01,0.01,0.01,0.2
1641,Frontcrawl,450534.0,-87.37,2.19,-39.93,-88.2,-0.15,-0.76,0.72,-0.08,0.01,0.0,0.01,0.2
1642,Frontcrawl,450544.0,-87.54,2.49,-40.87,-88.27,-0.15,-0.76,0.74,-0.08,0.02,-0.0,0.01,0.2
1643,Frontcrawl,450554.0,-87.8,2.79,-41.77,-88.35,-0.15,-0.71,0.72,-0.08,0.03,-0.01,0.01,0.2
1644,Frontcrawl,450564.0,-88.04,2.95,-42.6,-88.41,-0.08,-0.64,0.72,-0.08,0.02,-0.01,0.01,0.2
1645,Frontcrawl,450574.0,-88.27,2.97,-43.32,-88.45,-0.03,-0.56,0.73,-0.09,0.02,-0.01,0.01,0.2
1646,Frontcrawl,450584.0,-88.49,2.98,-43.99,-90.06,-0.03,-0.52,0.73,-0.09,0.02,-0.01,0.0,0.2
1647,Frontcrawl,450594.0,-88.71,3.06,-44.78,-90.11,-0.05,-0.58,0.72,-0.1,0.02,-0.01,0.0,0.2
1648,Frontcrawl,450604.0,-88.92,3.21,-45.72,-90.19,-0.09,-0.69,0.74,-0.1,0.02,-0.01,0.0,0.2
1649,Frontcrawl,450614.0,-89.14,3.44,-46.8,-90.29,-0.15,-0.83,0.68,-0.1,0.02,-0.0,0.0,0.2
1650,Frontcrawl,450624.0,-89.4,3.74,-47.9,-90.41,-0.23,-0.96,0.59,-0.09,0.03,-0.0,0.0,0.2
1651,Frontcrawl,450634.0,-89.69,3.95,-48.9,-91.81,-0.17,-1.04,0.55,-0.08,0.03,-0.01,-0.01,0.19
1652,Frontcrawl,450644.0,-89.96,4.07,-49.74,-91.89,-0.11,-1.07,0.53,-0.06,0.03,-0.01,-0.01,0.19
1653,Frontcrawl,450654.0,-90.19,4.09,-50.41,-91.95,-0.06,-1.09,0.58,-0.05,0.02,-0.01,-0.01,0.19
1654,Frontcrawl,450664.0,-90.43,4.05,-50.97,-91.98,-0.06,-1.08,0.61,-0.04,0.02,-0.01,-0.01,0.19
1655,Frontcrawl,450674.0,-90.67,3.96,-51.43,-92.0,-0.06,-1.06,0.67,-0.03,0.01,-0.02,-0.01,0.19
1656,Frontcrawl,450684.0,-90.87,3.83,-51.77,-92.64,-0.09,-1.05,0.7,-0.02,0.01,-0.02,-0.01,0.19
1657,Frontcrawl,450694.0,-91.06,3.7,-51.99,-92.63,-0.12,-1.04,0.75,-0.02,0.0,-0.02,-0.01,0.19
1658,Frontcrawl,450704.0,-91.27,3.58,-52.09,-92.62,-0.14,-1.04,0.8,-0.01,0.0,-0.03,-0.01,0.19
1659,Frontcrawl,450714.0,-91.54,3.32,-52.05,-92.57,-0.03,-1.09,0.87,0.0,0.01,-0.03,-0.01,0.19
1660,Frontcrawl,450724.0,-91.97,3.28,-51.94,-92.56,-0.15,-1.08,0.83,0.01,0.03,-0.04,-0.01,0.19
1661,Frontcrawl,450734.0,-92.52,3.31,-51.73,-94.65,-0.16,-1.03,0.74,0.03,0.04,-0.04,-0.02,0.18
1662,Frontcrawl,450744.0,-92.94,3.3,-51.37,-94.62,-0.15,-1.05,0.69,0.05,0.03,-0.03,-0.02,0.18
1663,Frontcrawl,450754.0,-93.23,3.21,-50.89,-94.58,-0.09,-1.08,0.63,0.07,0.01,-0.03,-0.02,0.18
1664,Frontcrawl,450764.0,-93.42,3.1,-50.3,-94.53,-0.08,-1.15,0.57,0.08,0.01,-0.02,-0.02,0.18
1665,Frontcrawl,450774.0,-93.49,2.92,-49.74,-94.47,-0.02,-1.18,0.45,0.08,-0.01,-0.02,-0.02,0.18
1666,Frontcrawl,450784.0,-93.52,2.69,-49.17,-95.73,0.02,-1.08,0.55,0.08,-0.01,-0.01,-0.02,0.19
1667,Frontcrawl,450794.0,-93.59,2.6,-48.43,-95.67,-0.04,-1.02,0.74,0.09,-0.0,-0.01,-0.02,0.19
1668,Frontcrawl,450804.0,-93.79,2.59,-47.46,-95.62,-0.02,-1.04,0.82,0.11,0.02,-0.01,-0.02,0.19
1669,Frontcrawl,450814.0,-94.02,2.64,-46.49,-95.57,0.01,-1.09,0.78,0.11,0.02,-0.01,-0.02,0.19
1670,Frontcrawl,450824.0,-94.1,2.65,-45.56,-95.52,-0.06,-1.05,0.7,0.11,0.01,-0.0,-0.02,0.19
1671,Frontcrawl,450834.0,-94.09,2.54,-44.64,-96.44,-0.08,-1.08,0.63,0.11,-0.01,-0.01,-0.02,0.19
1672,Frontcrawl,450844.0,-94.0,2.36,-43.64,-96.36,-0.04,-1.04,0.59,0.12,-0.02,-0.0,-0.02,0.19
1673,Frontcrawl,450854.0,-93.81,2.09,-42.57,-96.28,0.04,-1.02,0.56,0.13,-0.03,0.0,-0.02,0.19
1674,Frontcrawl,450864.0,-93.61,1.79,-41.48,-96.21,0.1,-1.01,0.53,0.13,-0.03,0.0,-0.02,0.19
1675,Frontcrawl,450874.0,-93.4,1.49,-40.36,-96.16,0.14,-0.98,0.48,0.14,-0.03,0.0,-0.02,0.19
1676,Frontcrawl,450884.0,-93.17,1.16,-39.22,-96.54,0.21,-0.9,0.47,0.14,-0.03,0.01,-0.02,0.19
1677,Frontcrawl,450894.0,-92.92,0.89,-38.07,-96.49,0.21,-0.84,0.47,0.14,-0.03,0.01,-0.02,0.19
1678,Frontcrawl,450904.0,-92.67,0.69,-36.93,-96.45,0.2,-0.79,0.47,0.14,-0.02,0.02,-0.02,0.19
1679,Frontcrawl,450914.0,-92.41,0.49,-35.76,-96.42,0.18,-0.73,0.49,0.14,-0.02,0.02,-0.02,0.19
1680,Frontcrawl,450924.0,-92.17,0.3,-34.53,-96.4,0.15,-0.66,0.53,0.15,-0.02,0.02,-0.02,0.19
